"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"54Y"	"S_Train.csv"	"07/30/15"	53	2	3	8	2	-1	1	1	1.074	1	6	15	"Training 1"	15	"L"	0.2
"54Y"	"S_Train.csv"	"07/30/15"	54	2	3	10	5	-1	1	1	0.971	1	5	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	55	2	3	8	10	1	1	1	1.807	1	-2	15	"Training 1"	15	"R"	0.555555555555556
"54Y"	"S_Train.csv"	"07/30/15"	56	0	3	2	2	9	1	1	0.842	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	57	2	3	9	5	-1	1	1	0.941	1	4	15	"Training 1"	15	"L"	0.357142857142857
"54Y"	"S_Train.csv"	"07/30/15"	58	2	3	2	10	1	1	1	1.985	0	-8	15	"Training 1"	15	"R"	0.833333333333333
"54Y"	"S_Train.csv"	"07/30/15"	59	2	3	2	8	1	1	1	1.567	0	-6	15	"Training 1"	15	"R"	0.8
"54Y"	"S_Train.csv"	"07/30/15"	60	2	3	2	7	1	1	1	2.559	0	-5	15	"Training 1"	15	"R"	0.777777777777778
"54Y"	"S_Train.csv"	"07/30/15"	61	2	3	2	3	1	1	1	3.744	0	-1	15	"Training 1"	15	"R"	0.6
"54Y"	"S_Train.csv"	"07/30/15"	62	2	3	7	2	-1	1	1	1.327	1	5	15	"Training 1"	15	"L"	0.222222222222222
"54Y"	"S_Train.csv"	"07/30/15"	63	2	3	7	3	-1	1	1	1.429	1	4	15	"Training 1"	15	"L"	0.3
"54Y"	"S_Train.csv"	"07/30/15"	64	2	3	6	10	1	1	1	1.57	0	-4	15	"Training 1"	15	"R"	0.625
"54Y"	"S_Train.csv"	"07/30/15"	65	2	3	5	1	-1	1	1	1.551	1	4	15	"Training 1"	15	"L"	0.166666666666667
"54Y"	"S_Train.csv"	"07/30/15"	66	2	3	4	8	1	1	1	0.675	0	-4	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	67	2	3	4	10	1	1	1	1.188	0	-6	15	"Training 1"	15	"R"	0.714285714285714
"54Y"	"S_Train.csv"	"07/30/15"	68	2	3	3	6	1	1	1	1.007	0	-3	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	69	2	3	3	8	1	1	1	1.297	0	-5	15	"Training 1"	15	"R"	0.727272727272727
"54Y"	"S_Train.csv"	"07/30/15"	70	2	3	10	3	-1	1	1	0.973	1	7	15	"Training 1"	15	"L"	0.230769230769231
"54Y"	"S_Train.csv"	"07/30/15"	71	2	3	10	10	0	1	1	1.999	1	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	72	2	3	3	2	-1	1	1	3.05	1	1	15	"Training 1"	15	"L"	0.4
"54Y"	"S_Train.csv"	"07/30/15"	73	2	3	2	6	1	1	1	1.101	0	-4	15	"Training 1"	15	"R"	0.75
"54Y"	"S_Train.csv"	"07/30/15"	74	2	3	8	6	-1	1	1	1.277	1	2	15	"Training 1"	15	"L"	0.428571428571429
"54Y"	"S_Train.csv"	"07/30/15"	75	2	3	9	4	-1	1	1	1.294	1	5	15	"Training 1"	15	"L"	0.307692307692308
"54Y"	"S_Train.csv"	"07/30/15"	76	2	3	9	3	-1	1	1	1.413	1	6	15	"Training 1"	15	"L"	0.25
"54Y"	"S_Train.csv"	"07/30/15"	77	2	3	8	3	-1	1	1	1.492	1	5	15	"Training 1"	15	"L"	0.272727272727273
"54Y"	"S_Train.csv"	"07/30/15"	78	2	3	5	7	1	1	1	1.712	0	-2	15	"Training 1"	15	"R"	0.583333333333333
"54Y"	"S_Train.csv"	"07/30/15"	79	0	3	9	9	9	1	1	0.675	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	80	2	3	5	4	-1	1	1	3.916	0	1	15	"Training 1"	15	"L"	0.444444444444444
"54Y"	"S_Train.csv"	"07/30/15"	81	2	3	7	7	0	1	1	1.935	1	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	82	2	3	8	5	-1	1	1	1.58	1	3	15	"Training 1"	15	"L"	0.384615384615385
"54Y"	"S_Train.csv"	"07/30/15"	83	0	3	8	8	9	1	1	1.114	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	84	0	3	3	3	9	1	1	1.495	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	85	2	3	10	6	-1	1	1	1.272	1	4	15	"Training 1"	15	"L"	0.375
"54Y"	"S_Train.csv"	"07/30/15"	86	0	3	1	1	9	1	1	2.94	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	87	2	3	5	3	-1	1	1	1.994	1	2	15	"Training 1"	15	"L"	0.375
"54Y"	"S_Train.csv"	"07/30/15"	88	2	3	1	8	1	1	1	1.78	0	-7	15	"Training 1"	15	"R"	0.888888888888889
"54Y"	"S_Train.csv"	"07/30/15"	89	2	3	9	1	-1	1	1	1.039	1	8	15	"Training 1"	15	"L"	0.1
"54Y"	"S_Train.csv"	"07/30/15"	90	2	3	6	2	-1	1	1	1.465	1	4	15	"Training 1"	15	"L"	0.25
"54Y"	"S_Train.csv"	"07/30/15"	91	2	0	5	5	9	1	1	1.632	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	92	2	3	2	4	1	1	1	2.877	0	-2	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	93	2	0	7	7	9	1	1	1.775	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	94	0	3	6	6	9	1	1	1.04	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	95	2	3	2	9	1	1	1	1.721	0	-7	15	"Training 1"	15	"R"	0.818181818181818
"54Y"	"S_Train.csv"	"07/30/15"	96	2	3	8	1	-1	1	1	1.681	1	7	15	"Training 1"	15	"L"	0.111111111111111
"54Y"	"S_Train.csv"	"07/30/15"	97	2	0	6	6	9	1	1	1.267	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	98	2	3	3	7	1	1	1	0.98	0	-4	15	"Training 1"	15	"R"	0.7
"54Y"	"S_Train.csv"	"07/30/15"	99	2	3	7	6	-1	1	1	1.474	1	1	15	"Training 1"	15	"L"	0.461538461538462
"54Y"	"S_Train.csv"	"07/30/15"	100	2	3	6	3	-1	1	1	1.272	1	3	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	101	2	3	1	9	1	1	1	1.63	0	-8	15	"Training 1"	15	"R"	0.9
"54Y"	"S_Train.csv"	"07/30/15"	102	2	3	2	5	1	1	1	3.87	0	-3	15	"Training 1"	15	"R"	0.714285714285714
"54Y"	"S_Train.csv"	"07/30/15"	103	2	3	4	9	1	1	1	2.712	0	-5	15	"Training 1"	15	"R"	0.692307692307692
"54Y"	"S_Train.csv"	"07/30/15"	104	2	3	5	9	1	1	1	1.568	0	-4	15	"Training 1"	15	"R"	0.642857142857143
"54Y"	"S_Train.csv"	"07/30/15"	105	2	3	10	1	-1	1	1	1.21	1	9	15	"Training 1"	15	"L"	0.0909090909090909
"54Y"	"S_Train.csv"	"07/30/15"	106	2	3	6	5	-1	1	1	0.937	0	1	15	"Training 1"	15	"L"	0.454545454545455
"54Y"	"S_Train.csv"	"07/30/15"	107	2	3	7	10	1	1	1	2.269	0	-3	15	"Training 1"	15	"R"	0.588235294117647
"54Y"	"S_Train.csv"	"07/30/15"	108	2	3	3	3	0	1	1	1.432	1	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	109	2	3	8	4	-1	1	1	0.939	1	4	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	110	2	3	6	1	-1	1	1	0.741	1	5	15	"Training 1"	15	"L"	0.142857142857143
"54Y"	"S_Train.csv"	"07/30/15"	111	2	3	6	9	1	1	1	1.452	0	-3	15	"Training 1"	15	"R"	0.6
"54Y"	"S_Train.csv"	"07/30/15"	112	2	3	10	9	-1	1	1	2.201	1	1	15	"Training 1"	15	"L"	0.473684210526316
"54Y"	"S_Train.csv"	"07/30/15"	113	2	0	9	9	9	1	1	0.941	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	114	2	3	4	5	1	1	1	7.033	1	-1	15	"Training 1"	15	"R"	0.555555555555556
"54Y"	"S_Train.csv"	"07/30/15"	115	2	3	10	7	-1	1	1	2.486	1	3	15	"Training 1"	15	"L"	0.411764705882353
"54Y"	"S_Train.csv"	"07/30/15"	116	2	3	3	10	1	1	1	1.413	0	-7	15	"Training 1"	15	"R"	0.769230769230769
"54Y"	"S_Train.csv"	"07/30/15"	117	2	3	5	6	1	1	1	2.37	0	-1	15	"Training 1"	15	"R"	0.545454545454545
"54Y"	"S_Train.csv"	"07/30/15"	118	2	0	1	1	9	1	1	3.759	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	119	2	3	3	4	1	1	1	2.084	1	-1	15	"Training 1"	15	"R"	0.571428571428571
"54Y"	"S_Train.csv"	"07/30/15"	120	2	3	5	8	1	1	1	2.145	0	-3	15	"Training 1"	15	"R"	0.615384615384615
"54Y"	"S_Train.csv"	"07/30/15"	121	2	3	7	3	-1	1	1	1.944	1	4	15	"Training 1"	15	"L"	0.3
"54Y"	"S_Train.csv"	"07/30/15"	122	2	3	1	8	1	1	1	1.068	0	-7	15	"Training 1"	15	"R"	0.888888888888889
"54Y"	"S_Train.csv"	"07/30/15"	123	2	3	6	7	1	1	1	2.334	1	-1	15	"Training 1"	15	"R"	0.538461538461538
"54Y"	"S_Train.csv"	"07/30/15"	124	2	0	2	2	9	1	1	2.442	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	125	2	3	8	3	-1	1	1	0.971	1	5	15	"Training 1"	15	"L"	0.272727272727273
"54Y"	"S_Train.csv"	"07/30/15"	126	2	0	3	3	9	1	1	2.042	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	127	2	3	5	6	1	1	1	1.116	0	-1	15	"Training 1"	15	"R"	0.545454545454545
"54Y"	"S_Train.csv"	"07/30/15"	128	2	3	6	10	1	1	1	1.642	0	-4	15	"Training 1"	15	"R"	0.625
"54Y"	"S_Train.csv"	"07/30/15"	129	2	3	4	4	0	1	1	2.445	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	130	2	3	7	1	-1	1	1	0.969	1	6	15	"Training 1"	15	"L"	0.125
"54Y"	"S_Train.csv"	"07/30/15"	131	2	3	2	4	1	1	1	4.873	1	-2	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	132	2	3	4	10	1	1	1	2.292	0	-6	15	"Training 1"	15	"R"	0.714285714285714
"54Y"	"S_Train.csv"	"07/30/15"	133	2	3	10	6	-1	1	1	1.55	1	4	15	"Training 1"	15	"L"	0.375
"54Y"	"S_Train.csv"	"07/30/15"	134	2	3	7	7	0	1	1	1.705	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	135	2	3	3	10	1	1	1	2.074	0	-7	15	"Training 1"	15	"R"	0.769230769230769
"54Y"	"S_Train.csv"	"07/30/15"	136	2	3	5	2	-1	1	1	3.913	1	3	15	"Training 1"	15	"L"	0.285714285714286
"54Y"	"S_Train.csv"	"07/30/15"	137	2	0	7	7	9	1	1	1.758	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	138	2	3	9	8	-1	1	1	2.826	0	1	15	"Training 1"	15	"L"	0.470588235294118
"54Y"	"S_Train.csv"	"07/30/15"	139	2	3	2	6	1	1	1	5.363	0	-4	15	"Training 1"	15	"R"	0.75
"54Y"	"S_Train.csv"	"07/30/15"	140	2	3	5	5	0	1	1	5.169	1	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	141	2	0	4	4	9	1	1	3.469	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	142	0	3	8	8	9	1	1	0.894	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	143	2	3	5	9	1	1	1	1.022	0	-4	15	"Training 1"	15	"R"	0.642857142857143
"54Y"	"S_Train.csv"	"07/30/15"	144	2	3	1	3	1	1	1	1.515	0	-2	15	"Training 1"	15	"R"	0.75
"54Y"	"S_Train.csv"	"07/30/15"	145	2	3	10	10	0	1	1	3.965	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	146	2	3	6	5	-1	1	1	0.753	1	1	15	"Training 1"	15	"L"	0.454545454545455
"54Y"	"S_Train.csv"	"07/30/15"	147	2	3	9	1	-1	1	1	0.963	1	8	15	"Training 1"	15	"L"	0.1
"54Y"	"S_Train.csv"	"07/30/15"	148	2	3	9	5	-1	1	1	1.181	1	4	15	"Training 1"	15	"L"	0.357142857142857
"54Y"	"S_Train.csv"	"07/30/15"	149	2	3	6	2	-1	1	1	3	1	4	15	"Training 1"	15	"L"	0.25
"54Y"	"S_Train.csv"	"07/30/15"	150	2	3	4	1	-1	1	1	5.88	1	3	15	"Training 1"	15	"L"	0.2
"54Y"	"S_Train.csv"	"07/30/15"	151	2	3	5	1	-1	1	1	4.386	1	4	15	"Training 1"	15	"L"	0.166666666666667
"54Y"	"S_Train.csv"	"07/30/15"	152	2	3	1	6	1	1	1	3.044	0	-5	15	"Training 1"	15	"R"	0.857142857142857
"54Y"	"S_Train.csv"	"07/30/15"	153	2	3	5	4	-1	1	1	2.359	1	1	15	"Training 1"	15	"L"	0.444444444444444
"54Y"	"S_Train.csv"	"07/30/15"	154	2	3	9	10	1	1	1	2.267	0	-1	15	"Training 1"	15	"R"	0.526315789473684
"54Y"	"S_Train.csv"	"07/30/15"	155	2	3	2	8	1	1	1	2.183	0	-6	15	"Training 1"	15	"R"	0.8
"54Y"	"S_Train.csv"	"07/30/15"	156	2	3	3	6	1	1	1	1.074	0	-3	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	157	2	3	3	9	1	1	1	1.266	0	-6	15	"Training 1"	15	"R"	0.75
"54Y"	"S_Train.csv"	"07/30/15"	158	2	3	5	7	1	1	1	1.944	0	-2	15	"Training 1"	15	"R"	0.583333333333333
"54Y"	"S_Train.csv"	"07/30/15"	159	2	3	2	7	1	1	1	0.917	0	-5	15	"Training 1"	15	"R"	0.777777777777778
"54Y"	"S_Train.csv"	"07/30/15"	160	0	3	9	9	9	1	1	1.087	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	161	2	3	2	1	-1	1	1	1.1	0	1	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	162	2	3	10	1	-1	1	1	1.743	1	9	15	"Training 1"	15	"L"	0.0909090909090909
"54Y"	"S_Train.csv"	"07/30/15"	163	2	3	6	1	-1	1	1	4.663	1	5	15	"Training 1"	15	"L"	0.142857142857143
"54Y"	"S_Train.csv"	"07/30/15"	164	2	3	9	7	-1	1	1	1.326	1	2	15	"Training 1"	15	"L"	0.4375
"54Y"	"S_Train.csv"	"07/30/15"	165	2	3	9	3	-1	1	1	1.313	1	6	15	"Training 1"	15	"L"	0.25
"54Y"	"S_Train.csv"	"07/30/15"	166	2	3	10	3	-1	1	1	5.571	1	7	15	"Training 1"	15	"L"	0.230769230769231
"54Y"	"S_Train.csv"	"07/30/15"	167	0	3	1	1	9	1	1	0.335	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	168	2	3	4	6	1	1	1	4.411	1	-2	15	"Training 1"	15	"R"	0.6
"54Y"	"S_Train.csv"	"07/30/15"	169	0	3	7	7	9	1	1	0.802	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	170	2	3	10	8	-1	1	1	1.72	0	2	15	"Training 1"	15	"L"	0.444444444444444
"54Y"	"S_Train.csv"	"07/30/15"	171	2	3	1	7	1	1	1	3.038	0	-6	15	"Training 1"	15	"R"	0.875
"54Y"	"S_Train.csv"	"07/30/15"	172	2	3	10	9	-1	1	1	1.276	0	1	15	"Training 1"	15	"L"	0.473684210526316
"54Y"	"S_Train.csv"	"07/30/15"	173	2	3	1	1	0	1	1	2.988	1	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	174	2	3	8	4	-1	1	1	0.982	1	4	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	175	2	3	10	7	-1	1	1	1.125	1	3	15	"Training 1"	15	"L"	0.411764705882353
"54Y"	"S_Train.csv"	"07/30/15"	176	2	3	5	10	1	1	1	1.594	0	-5	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	177	2	3	3	2	-1	1	1	1.95	1	1	15	"Training 1"	15	"L"	0.4
"54Y"	"S_Train.csv"	"07/30/15"	178	2	3	2	10	1	1	1	2.203	0	-8	15	"Training 1"	15	"R"	0.833333333333333
"54Y"	"S_Train.csv"	"07/30/15"	179	2	3	8	6	-1	1	1	1.902	1	2	15	"Training 1"	15	"L"	0.428571428571429
"54Y"	"S_Train.csv"	"07/30/15"	180	2	0	1	1	9	1	1	3.935	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	181	2	3	3	4	1	1	1	1.913	0	-1	15	"Training 1"	15	"R"	0.571428571428571
"54Y"	"S_Train.csv"	"07/30/15"	182	0	3	6	6	9	1	1	0.658	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	183	2	3	8	1	-1	1	1	0.995	1	7	15	"Training 1"	15	"L"	0.111111111111111
"54Y"	"S_Train.csv"	"07/30/15"	184	2	3	1	10	1	1	1	1.371	0	-9	15	"Training 1"	15	"R"	0.909090909090909
"54Y"	"S_Train.csv"	"07/30/15"	185	2	3	8	5	-1	1	1	1.483	1	3	15	"Training 1"	15	"L"	0.384615384615385
"54Y"	"S_Train.csv"	"07/30/15"	186	2	3	8	8	0	1	1	1.38	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	187	2	3	8	10	1	1	1	2.204	0	-2	15	"Training 1"	15	"R"	0.555555555555556
"54Y"	"S_Train.csv"	"07/30/15"	188	2	3	6	3	-1	1	1	1.057	1	3	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	189	2	0	9	9	9	1	1	2.547	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	190	2	3	5	8	1	1	1	1.385	1	-3	15	"Training 1"	15	"R"	0.615384615384615
"54Y"	"S_Train.csv"	"07/30/15"	191	2	3	9	4	-1	1	1	1.179	1	5	15	"Training 1"	15	"L"	0.307692307692308
"54Y"	"S_Train.csv"	"07/30/15"	192	2	3	8	9	1	1	1	1.261	0	-1	15	"Training 1"	15	"R"	0.529411764705882
"54Y"	"S_Train.csv"	"07/30/15"	193	2	3	4	5	1	1	1	0.526	0	-1	15	"Training 1"	15	"R"	0.555555555555556
"54Y"	"S_Train.csv"	"07/30/15"	194	2	3	8	7	-1	1	1	2.39	0	1	15	"Training 1"	15	"L"	0.466666666666667
"54Y"	"S_Train.csv"	"07/30/15"	195	2	3	2	2	0	1	1	1.36	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	196	2	3	4	7	1	1	1	2.904	0	-3	15	"Training 1"	15	"R"	0.636363636363636
"54Y"	"S_Train.csv"	"07/30/15"	197	2	3	5	3	-1	1	1	4.34	1	2	15	"Training 1"	15	"L"	0.375
"54Y"	"S_Train.csv"	"07/30/15"	198	0	3	2	2	9	1	1	5.811	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	199	2	3	7	10	1	1	1	2.317	0	-3	15	"Training 1"	15	"R"	0.588235294117647
"54Y"	"S_Train.csv"	"07/30/15"	200	2	3	3	7	1	1	1	2.419	0	-4	15	"Training 1"	15	"R"	0.7
"54Y"	"S_Train.csv"	"07/30/15"	201	2	3	3	1	-1	1	1	3.321	1	2	15	"Training 1"	15	"L"	0.25
"54Y"	"S_Train.csv"	"07/30/15"	202	2	0	6	6	9	1	1	1.569	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	203	2	3	1	9	1	1	1	1.286	0	-8	15	"Training 1"	15	"R"	0.9
"54Y"	"S_Train.csv"	"07/30/15"	204	2	3	2	3	1	1	1	2.528	0	-1	15	"Training 1"	15	"R"	0.6
"54Y"	"S_Train.csv"	"07/30/15"	205	2	3	2	5	1	1	1	1.103	0	-3	15	"Training 1"	15	"R"	0.714285714285714
"54Y"	"S_Train.csv"	"07/30/15"	206	2	3	4	3	-1	1	1	1.645	0	1	15	"Training 1"	15	"L"	0.428571428571429
"54Y"	"S_Train.csv"	"07/30/15"	207	2	0	5	5	9	1	1	2.175	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	208	2	3	9	2	-1	1	1	2.222	1	7	15	"Training 1"	15	"L"	0.181818181818182
"54Y"	"S_Train.csv"	"07/30/15"	209	2	0	8	8	9	1	1	1.779	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	210	2	3	10	5	-1	1	1	1.393	1	5	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	211	0	3	4	4	9	1	1	0.915	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	212	2	3	2	9	1	1	1	1.464	0	-7	15	"Training 1"	15	"R"	0.818181818181818
"54Y"	"S_Train.csv"	"07/30/15"	213	2	3	1	5	1	1	1	2.084	0	-4	15	"Training 1"	15	"R"	0.833333333333333
"54Y"	"S_Train.csv"	"07/30/15"	214	2	3	1	4	1	1	1	0.561	0	-3	15	"Training 1"	15	"R"	0.8
"54Y"	"S_Train.csv"	"07/30/15"	215	2	3	3	8	1	1	1	1.087	0	-5	15	"Training 1"	15	"R"	0.727272727272727
"54Y"	"S_Train.csv"	"07/30/15"	216	0	3	3	3	9	1	1	0.396	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	217	2	3	4	8	1	1	1	1.176	0	-4	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	218	2	3	7	8	1	1	1	1.586	0	-1	15	"Training 1"	15	"R"	0.533333333333333
"54Y"	"S_Train.csv"	"07/30/15"	219	2	3	7	6	-1	1	1	2.413	1	1	15	"Training 1"	15	"L"	0.461538461538462
"54Y"	"S_Train.csv"	"07/30/15"	220	2	3	7	5	-1	1	1	0.907	1	2	15	"Training 1"	15	"L"	0.416666666666667
"54Y"	"S_Train.csv"	"07/30/15"	221	2	3	9	9	0	1	1	0.957	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	222	2	3	4	2	-1	1	1	3.995	1	2	15	"Training 1"	15	"L"	0.333333333333333
"54Y"	"S_Train.csv"	"07/30/15"	223	2	3	8	2	-1	1	1	1.154	1	6	15	"Training 1"	15	"L"	0.2
"54Y"	"S_Train.csv"	"07/30/15"	224	2	3	6	6	0	1	1	1.66	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	225	2	3	9	6	-1	1	1	0.982	1	3	15	"Training 1"	15	"L"	0.4
"54Y"	"S_Train.csv"	"07/30/15"	226	2	3	6	8	1	1	1	1.745	0	-2	15	"Training 1"	15	"R"	0.571428571428571
"54Y"	"S_Train.csv"	"07/30/15"	227	2	3	3	3	0	1	1	2.635	0	0	15	"Training 1"	15	"N"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	228	2	3	7	4	-1	1	1	0.939	1	3	15	"Training 1"	15	"L"	0.363636363636364
"54Y"	"S_Train.csv"	"07/30/15"	229	2	3	10	4	-1	1	1	1.08	1	6	15	"Training 1"	15	"L"	0.285714285714286
"54Y"	"S_Train.csv"	"07/30/15"	230	2	0	10	10	9	1	1	1.866	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	231	2	3	4	9	1	1	1	1.646	0	-5	15	"Training 1"	15	"R"	0.692307692307692
"54Y"	"S_Train.csv"	"07/30/15"	232	2	3	10	2	-1	1	1	0.85	1	8	15	"Training 1"	15	"L"	0.166666666666667
"54Y"	"S_Train.csv"	"07/30/15"	233	2	3	7	2	-1	1	1	2.116	1	5	15	"Training 1"	15	"L"	0.222222222222222
"54Y"	"S_Train.csv"	"07/30/15"	234	2	3	6	9	1	1	1	1.797	0	-3	15	"Training 1"	15	"R"	0.6
"54Y"	"S_Train.csv"	"07/30/15"	235	0	3	10	10	9	1	1	1.134	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	236	0	3	5	5	9	1	1	2.727	9	0	15	"Training 1"	15	"R"	0.5
"54Y"	"S_Train.csv"	"07/30/15"	237	2	3	3	5	1	1	1	0.622	0	-2	15	"Training 1"	15	"R"	0.625
"54Y"	"S_Train.csv"	"07/30/15"	238	2	3	6	4	-1	1	1	2.398	1	2	15	"Training 1"	15	"L"	0.4
"54Y"	"S_Train.csv"	"07/30/15"	239	2	3	1	2	1	1	1	2.729	0	-1	15	"Training 1"	15	"R"	0.666666666666667
"54Y"	"S_Train.csv"	"07/30/15"	240	2	3	7	9	1	1	1	1.327	0	-2	15	"Training 1"	15	"R"	0.5625
"54Y"	"E_Train.csv"	"07/31/15"	1	2	3	3	3	0	1	1	1.829	0	0	16	"Equal Work"	1	"N"	0.5
"54Y"	"E_Train.csv"	"07/31/15"	2	2	3	6	5	-1	1	1	1.934	1	1	16	"Equal Work"	1	"L"	0.454545454545455
"54Y"	"E_Train.csv"	"07/31/15"	3	2	3	3	5	1	1	1	1.296	0	-2	16	"Equal Work"	1	"R"	0.625
"54Y"	"E_Train.csv"	"07/31/15"	4	2	3	4	9	1	1	1	1.586	0	-5	16	"Equal Work"	1	"R"	0.692307692307692
"54Y"	"E_Train.csv"	"07/31/15"	5	2	3	5	8	1	1	1	3.147	0	-3	16	"Equal Work"	1	"R"	0.615384615384615
"54Y"	"E_Train.csv"	"07/31/15"	6	2	3	6	4	-1	1	1	0.848	0	2	16	"Equal Work"	1	"L"	0.4
"54Y"	"E_Train.csv"	"07/31/15"	7	2	3	2	4	1	1	1	0.462	0	-2	16	"Equal Work"	1	"R"	0.666666666666667
"54Y"	"E_Train.csv"	"07/31/15"	8	2	3	8	4	-1	1	1	1.557	1	4	16	"Equal Work"	1	"L"	0.333333333333333
"54Y"	"E_Train.csv"	"07/31/15"	9	2	3	10	2	-1	1	1	1.046	1	8	16	"Equal Work"	1	"L"	0.166666666666667
"54Y"	"E_Train.csv"	"07/31/15"	10	2	3	5	7	1	1	1	2.069	0	-2	16	"Equal Work"	1	"R"	0.583333333333333
